Tournament,Category,Pool,Name,Nationality,Kata,TEC1,TEC2,TEC3,TEC4,TEC5,TEC6,TEC7,ATH1,ATH2,ATH3,ATH4,ATH5,ATH6,ATH7,Score
Karate1 Premier League - Tokyo 2019,Male Kata R4 Bronze Medal Match 1, 1 / 1,KINJO ARATA,JPN,Anan,8.8,8.6,7.8,8.6,8.6,8.2,8.6,8.6,8.4,8.0,8.8,8.8,8.0,8.6,25.74
Karate1 Premier League - Tokyo 2019,Male Kata R4 Bronze Medal Match 1, 1 / 1,QUINTERO CAPDEVILA DAMIAN HUGO,ESP,Suparinpei,9.0,9.2,8.4,9.0,8.4,9.0,8.4,8.8,9.0,8.2,8.6,8.4,8.8,8.4,26.22
Karate1 Premier League - Tokyo 2019,Male Kata R4 Bronze Medal Match 2, 1 / 1,HAYASHIDA CHIKASHI,JPN,Sansai,8.2,8.8,8.6,8.6,8.8,8.4,8.0,8.8,9.0,8.8,8.6,8.6,8.6,8.6,25.72
Karate1 Premier League - Tokyo 2019,Male Kata R4 Bronze Medal Match 2, 1 / 1,MOTO KAZUMASA,JPN,Unsu,9.2,9.2,9.0,9.0,9.0,8.6,9.0,9.2,9.2,8.8,9.0,8.8,8.8,8.8,26.88
Karate1 Premier League - Tokyo 2019,Male Kata R4 Gold Medal Match, 1 / 1,SHIMBABA ISSEI,JPN,Chatanyara Kushanku,8.8,9.0,9.2,9.2,9.0,9.2,8.8,8.6,8.6,8.8,9.0,8.8,9.4,9.2,27.02
Karate1 Premier League - Tokyo 2019,Male Kata R4 Gold Medal Match, 1 / 1,KIYUNA RYO,JPN,Ohan Dai,9.6,9.6,9.4,9.4,9.4,9.4,9.4,9.4,9.6,9.6,9.6,9.2,9.6,9.6,28.38
Karate1 Premier League - Shanghai 2019,Female Kata, 1 / 4,KIUK VLATKA,CRO,Anan,7.2,7.2,7.8,7.6,6.8,8.0,7.6,7.2,6.8,7.6,7.4,6.8,7.6,7.4,22.28
Karate1 Premier League - Shanghai 2019,Female Kata, 1 / 4,JUETTNER JASMIN,GER,Gojushiho Dai,7.8,7.4,8.0,7.4,8.0,8.4,7.8,7.2,7.2,7.8,7.2,7.8,7.8,7.6,23.3
Karate1 Premier League - Shanghai 2019,Female Kata, 1 / 4,AGALMAM SANAE,MAR,Gankaku,7.4,7.4,7.4,7.8,8.4,7.8,8.2,7.2,7.0,7.2,6.6,8.4,8.0,8.6,22.82
Karate1 Premier League - Shanghai 2019,Female Kata, 1 / 4,ROY RUBIO RAQUEL,ESP,Suparinpei,7.0,7.0,8.6,7.8,7.8,8.6,8.0,7.0,6.6,8.4,8.0,8.0,8.2,8.2,23.78
Karate1 Premier League - Shanghai 2019,Female Kata, 1 / 4,SEIWADA MASAMI,JPN,Papuren,8.0,8.0,8.8,8.4,8.6,8.2,8.8,7.8,7.8,8.6,8.2,8.4,8.4,8.8,25.14
Karate1 Premier League - Shanghai 2019,Female Kata, 1 / 4,KOKUMAI SAKURA,USA,Chibana No Kushanku,7.8,7.8,9.2,8.6,8.2,8.8,8.6,7.8,7.4,9.0,8.4,8.4,8.6,9.0,25.4
Karate1 Premier League - Shanghai 2019,Female Kata, 1 / 4,KOKUBO URARA,JPN,Chatanyara Kushanku,7.4,7.8,7.4,8.4,8.2,8.2,9.0,7.6,7.6,7.6,8.6,8.4,8.2,8.6,24.2
Karate1 Premier League - Shanghai 2019,Female Kata, 1 / 4,TUNG YEE YIN,HKG,Papuren,8.4,7.4,8.0,8.2,7.6,8.4,9.2,7.8,6.8,8.2,8.0,8.0,8.6,9.2,24.48
Karate1 Premier League - Shanghai 2019,Female Kata, 1 / 4,DIMITROVA  MARIA ,DOM,Anan Dai,7.8,8.0,8.2,8.4,8.2,8.4,9.6,7.6,7.8,8.4,8.2,8.6,8.4,9.6,24.86
Karate1 Premier League - Shanghai 2019,Female Kata, 1 / 4,ESCUDERO.SOLIS NURIA,ESP,Suparinpei,7.6,7.6,7.0,8.2,8.4,8.4,8.6,7.6,7.0,6.8,8.0,8.6,8.0,8.2,24.02
Karate1 Premier League - Shanghai 2019,Female Kata, 1 / 4,OVECKOVA ALZBETA,SVK,Anan Dai,7.6,6.8,6.6,8.0,8.0,7.8,8.8,7.4,6.6,6.4,7.8,8.2,7.8,8.0,23.28
Karate1 Premier League - Shanghai 2019,Female Kata, 1 / 4,BOTTARO VIVIANA,ITA,Anan Dai,8.4,8.8,9.4,8.6,8.4,9.0,9.6,8.6,8.6,9.2,8.2,8.8,9.0,9.6,26.4
Karate1 Premier League - Shanghai 2019,Female Kata, 2 / 4,CHIEN HUI-HSUAN,TPE,Anan,7.2,7.6,7.2,7.4,8.2,7.6,7.2,7.2,7.6,7.0,7.4,8.2,7.8,7.0,22.2
Karate1 Premier League - Shanghai 2019,Female Kata, 2 / 4,NGUYEN THI PHUONG,VIE,Papuren,7.2,7.4,7.6,7.6,7.6,7.4,7.4,7.6,7.4,7.4,7.4,7.6,7.2,7.2,22.34
Karate1 Premier League - Shanghai 2019,Female Kata, 2 / 4,SITTHIWONG PRAIFAH,THA,Chatanyara Kushanku,7.2,7.0,6.4,6.8,7.4,6.8,7.0,7.0,7.0,6.2,6.6,7.4,6.6,6.8,20.68
Karate1 Premier League - Shanghai 2019,Female Kata, 2 / 4,ONO HIKARU,JPN,Anan,8.2,7.8,8.4,7.8,8.4,8.4,7.8,8.2,7.8,8.2,7.6,8.0,8.0,7.6,24.22
Karate1 Premier League - Shanghai 2019,Female Kata, 2 / 4,UGAI MIZUKI,JPN,Anan Dai,7.4,8.2,8.2,8.0,8.0,8.0,7.4,7.6,8.0,8.0,7.8,7.8,7.8,7.4,23.82
Karate1 Premier League - Shanghai 2019,Female Kata, 2 / 4,SOU SOI LAM,MAC,Anan,7.2,7.2,6.2,6.4,7.2,6.8,7.4,7.0,7.4,6.0,6.4,7.0,6.6,7.2,21.02
Karate1 Premier League - Shanghai 2019,Female Kata, 2 / 4,SADEGHI DASTAK FATEMEH,IRI,Anan Dai,7.8,8.2,7.2,7.6,8.0,7.8,7.6,8.0,8.4,6.8,7.4,8.2,8.0,7.4,23.26
Karate1 Premier League - Shanghai 2019,Female Kata, 2 / 4,SCORDO SANDY,FRA,Unsu,8.4,8.4,7.0,7.4,7.8,8.2,7.8,8.2,8.2,6.8,7.4,7.8,7.8,7.6,23.62
Karate1 Premier League - Shanghai 2019,Female Kata, 2 / 4,ANACAN ALEXANDREA,NZL,Chatanyara Kushanku,7.6,8.2,7.4,7.4,7.6,7.2,7.6,7.8,8.2,7.0,7.2,7.8,6.6,7.4,22.54
Karate1 Premier League - Shanghai 2019,Female Kata, 2 / 4,SHIMIZU KIYOU,JPN,Oyadomari No Passai,9.0,8.8,8.8,8.2,8.6,8.6,8.2,8.8,8.6,8.6,8.0,8.6,8.2,8.2,25.82
Karate1 Premier League - Shanghai 2019,Female Kata, 3 / 4,LEE CELINE XIN YI,MAS,Papuren,7.0,7.0,8.8,6.8,7.2,6.6,7.4,6.8,6.8,9.0,6.8,7.0,6.4,7.4,21.02
Karate1 Premier League - Shanghai 2019,Female Kata, 3 / 4,D ONOFRIO TERRYANA,ITA,Ohan,7.6,8.0,8.6,7.4,7.6,7.6,7.8,7.8,7.6,8.8,7.4,7.4,7.4,7.6,22.88
Karate1 Premier League - Shanghai 2019,Female Kata, 3 / 4,TANAKA MISAKI,JPN,Papuren,8.2,7.6,8.0,7.8,8.0,7.2,8.0,8.0,7.8,8.2,7.8,8.2,7.0,8.2,23.86
Karate1 Premier League - Shanghai 2019,Female Kata, 3 / 4,SAYED SARAH,EGY,Suparinpei,7.8,6.8,8.0,7.6,6.8,7.0,7.6,7.6,7.0,8.2,7.6,7.0,6.8,7.4,22.14
Karate1 Premier League - Shanghai 2019,Female Kata, 3 / 4,IWAMOTO EMIRI,JPN,Suparinpei,8.0,7.6,8.8,9.0,6.8,8.4,8.4,7.8,7.8,8.6,8.8,6.8,8.2,8.4,24.68
Karate1 Premier League - Shanghai 2019,Female Kata, 3 / 4,SHIMIZU NATSUKI,JPN,Suparinpei,8.8,8.2,8.8,9.4,8.2,8.0,7.8,8.6,7.8,8.8,9.4,8.2,8.0,7.6,25.08
Karate1 Premier League - Shanghai 2019,Female Kata, 3 / 4,JOVANOSKA PULEKSENIJA,MKD,Anan Dai,7.4,7.2,7.8,8.4,7.6,8.2,8.2,7.6,7.4,8.0,7.6,7.8,8.0,8.0,23.54
Karate1 Premier League - Shanghai 2019,Female Kata, 3 / 4,GARCIA LOZANO MARTA,ESP,Papuren,8.0,6.8,8.4,7.0,7.8,6.8,7.2,7.8,7.2,8.0,7.0,7.8,6.6,7.4,22.12
Karate1 Premier League - Shanghai 2019,Female Kata, 3 / 4,ARMADA RUIZ ANDREA,VEN,Sochin,7.4,6.6,8.4,6.6,7.2,6.4,6.8,7.2,7.0,8.2,6.4,7.2,6.2,6.6,20.66
Karate1 Premier League - Shanghai 2019,Female Kata, 3 / 4,MISKOVA VERONIKA,CZE,Anan Dai,8.0,7.2,8.8,7.8,7.0,8.0,7.0,8.2,7.4,8.6,8.2,7.0,7.8,6.6,23.12
Karate1 Premier League - Shanghai 2019,Female Kata, 3 / 4,LAU MO SHEUNG GRACE,HKG,Tomari Bassai,9.0,8.8,9.2,9.2,8.4,8.8,9.0,9.2,8.4,8.8,9.0,8.6,8.6,8.6,26.56
Karate1 Premier League - Shanghai 2019,Female Kata, 4 / 4,RODRIGUEZ ENCABO LIDIA,ESP,Anan Dai,8.0,7.2,7.4,7.4,7.6,7.4,8.2,7.4,7.0,7.6,7.4,7.6,7.4,8.0,22.4
Karate1 Premier League - Shanghai 2019,Female Kata, 4 / 4,ISHIBASHI SAORI,JPN,Gojushiho Sho,8.4,7.6,7.6,7.2,7.8,7.8,7.8,8.0,7.4,7.8,7.0,7.8,8.0,7.6,23.2
Karate1 Premier League - Shanghai 2019,Female Kata, 4 / 4,CUKANOVA MICHAELA,SVK,Chibana No Kushanku,7.6,6.4,7.0,6.8,5.4,6.8,7.6,7.4,6.2,6.8,6.8,5.4,6.6,7.4,20.48
Karate1 Premier League - Shanghai 2019,Female Kata, 4 / 4,ONO MAHO,JPN,Papuren,8.4,8.0,8.0,7.8,7.0,8.2,8.2,8.2,8.4,8.4,7.6,7.0,8.4,8.0,24.32
Karate1 Premier League - Shanghai 2019,Female Kata, 4 / 4,ELTEMUR DILARA,TUR,Papuren,8.2,8.2,7.8,7.6,8.0,8.4,8.0,8.0,8.6,7.8,7.4,8.0,8.0,7.8,24.08
Karate1 Premier League - Shanghai 2019,Female Kata, 4 / 4,NOVO YOUNMI,BEL,Kanku Sho,7.8,6.4,6.8,6.6,5.0,6.6,7.6,7.8,6.0,6.6,6.4,5.0,6.4,7.6,19.82
Karate1 Premier League - Shanghai 2019,Female Kata, 4 / 4,FERACCI ALEXANDRA,FRA,Suparinpei,8.4,7.8,7.8,6.6,8.2,8.0,8.0,8.4,7.6,7.6,6.8,8.2,8.0,8.0,23.74
Karate1 Premier League - Shanghai 2019,Female Kata, 4 / 4,TARARATTANAKUL MONSICHA ,THA,Suparinpei,7.8,7.6,7.4,7.6,6.6,7.2,8.0,7.6,7.6,7.0,7.4,6.6,7.0,7.8,22.42
Karate1 Premier League - Shanghai 2019,Female Kata, 4 / 4,UMEKAGE YUI,JPN,Chatanyara Kushanku,8.6,8.4,8.4,7.6,6.2,8.2,8.2,8.4,8.6,8.2,7.6,6.8,8.2,8.2,24.74
Karate1 Premier League - Shanghai 2019,Female Kata, 4 / 4,KWONG JESSICA,USA,Anan,8.2,8.2,8.2,7.8,6.8,8.4,8.0,8.0,8.4,8.4,7.8,6.2,8.2,8.0,24.34
Karate1 Premier League - Shanghai 2019,Female Kata, 4 / 4,SANCHEZ JAIME SANDRA,ESP,Kururunfa,9.0,9.0,8.8,8.8,9.2,8.8,8.6,8.8,9.0,8.6,8.6,9.2,8.8,8.6,26.48
Karate1 Premier League - Shanghai 2019,Female Kata R2-G1, 1 / 1,DIMITROVA  MARIA ,DOM,Chibana No Kushanku,8.0,7.8,7.4,7.2,8.2,6.8,7.6,8.0,7.8,7.4,7.0,8.0,6.6,7.8,22.86
Karate1 Premier League - Shanghai 2019,Female Kata R2-G1, 1 / 1,SEIWADA MASAMI,JPN,Anan Dai,8.2,8.0,7.6,7.4,7.8,7.2,7.8,7.6,7.6,7.2,6.8,7.6,7.0,7.8,22.96
Karate1 Premier League - Shanghai 2019,Female Kata R2-G1, 1 / 1,KOKUMAI SAKURA,USA,Suparinpei,8.4,8.0,8.4,8.2,8.2,8.4,8.4,8.4,8.0,8.4,7.8,8.0,8.0,8.4,24.82
Karate1 Premier League - Shanghai 2019,Female Kata R2-G1, 1 / 1,BOTTARO VIVIANA,ITA,Papuren,9.0,7.8,7.8,8.4,8.0,8.6,8.8,9.2,8.0,7.8,8.2,8.0,8.4,8.8,24.88
Karate1 Premier League - Shanghai 2019,Female Kata R2-G1, 1 / 1,SCORDO SANDY,FRA,Gojushiho Sho,8.2,7.4,7.6,7.8,8.2,7.6,7.4,7.8,7.4,7.4,7.6,8.0,7.4,7.4,22.82
Karate1 Premier League - Shanghai 2019,Female Kata R2-G1, 1 / 1,UGAI MIZUKI,JPN,Suparinpei,8.8,7.8,8.0,8.4,8.4,8.2,8.2,8.6,8.0,7.6,8.2,8.2,7.8,8.0,24.62
Karate1 Premier League - Shanghai 2019,Female Kata R2-G1, 1 / 1,ONO HIKARU,JPN,Papuren,9.4,8.4,8.6,8.8,8.6,8.8,8.6,9.2,8.4,8.2,8.6,8.4,8.6,8.4,25.82
Karate1 Premier League - Shanghai 2019,Female Kata R2-G1, 1 / 1,SHIMIZU KIYOU,JPN,Suparinpei,9.6,8.8,8.8,9.0,8.8,9.2,9.0,9.2,8.8,8.8,8.8,8.8,9.0,9.0,26.74
Karate1 Premier League - Shanghai 2019,Female Kata R2-G2, 1 / 1,TANAKA MISAKI,JPN,Anan Dai,8.2,8.2,7.8,7.8,8.6,8.0,7.8,8.0,8.0,7.8,7.6,8.4,8.2,7.6,23.94
Karate1 Premier League - Shanghai 2019,Female Kata R2-G2, 1 / 1,IWAMOTO EMIRI,JPN,Ohan Dai,8.4,8.0,8.2,7.0,8.4,8.4,8.0,8.2,8.0,8.2,7.0,8.2,8.2,7.8,24.54
Karate1 Premier League - Shanghai 2019,Female Kata R2-G2, 1 / 1,SHIMIZU NATSUKI,JPN,Papuren,8.4,8.4,8.6,8.2,8.8,8.2,8.4,8.0,8.2,8.6,8.0,8.6,8.2,8.2,25.02
Karate1 Premier League - Shanghai 2019,Female Kata R2-G2, 1 / 1,LAU MO SHEUNG GRACE,HKG,Papuren,8.6,8.0,9.0,8.8,8.8,8.8,8.6,8.4,7.8,9.0,8.4,8.8,8.8,8.6,26.08
Karate1 Premier League - Shanghai 2019,Female Kata R2-G2, 1 / 1,ONO MAHO,JPN,Chatanyara Kushanku,8.0,8.2,8.2,8.0,9.2,8.4,8.2,7.8,8.2,8.2,8.2,8.8,8.6,7.8,24.6
Karate1 Premier League - Shanghai 2019,Female Kata R2-G2, 1 / 1,KWONG JESSICA,USA,Anan Dai,7.8,8.2,8.0,8.4,8.8,8.6,7.6,7.8,8.0,8.0,8.6,8.6,8.6,8.0,24.6
Karate1 Premier League - Shanghai 2019,Female Kata R2-G2, 1 / 1,UMEKAGE YUI,JPN,Papuren,7.8,8.6,7.6,8.0,7.8,8.8,8.2,7.4,8.4,7.6,8.4,7.4,8.4,8.0,24.0
Karate1 Premier League - Shanghai 2019,Female Kata R2-G2, 1 / 1,SANCHEZ JAIME SANDRA,ESP,Anan Dai,8.8,8.4,8.8,9.0,9.4,9.0,9.0,8.8,8.2,8.8,9.0,9.2,9.2,9.0,26.8
Karate1 Premier League - Shanghai 2019,Female Kata R2-G2 Tie Match 4-5, 1 / 1,KWONG JESSICA,USA,Chatanyara Kushanku,8.0,8.2,8.2,8.4,8.8,8.4,8.4,8.0,7.8,8.0,7.8,8.6,8.6,8.4,24.82
Karate1 Premier League - Shanghai 2019,Female Kata R2-G2 Tie Match 4-5, 1 / 1,ONO MAHO,JPN,Chibana No Kushanku,8.4,8.4,8.4,8.6,8.2,8.6,8.6,8.4,8.2,8.4,8.6,8.0,8.2,8.6,25.28
Karate1 Premier League - Shanghai 2019,Female Kata R3-G1, 1 / 1,KOKUMAI SAKURA,USA,Papuren,7.8,7.8,8.6,8.4,8.6,8.0,8.4,8.0,8.0,8.2,8.2,8.4,8.2,8.2,24.74
Karate1 Premier League - Shanghai 2019,Female Kata R3-G1, 1 / 1,BOTTARO VIVIANA,ITA,Chatanyara Kushanku,7.4,8.4,8.0,8.8,8.2,7.8,8.2,7.6,8.0,8.2,8.8,8.2,7.8,8.0,24.34
Karate1 Premier League - Shanghai 2019,Female Kata R3-G1, 1 / 1,ONO HIKARU,JPN,Suparinpei,8.2,8.4,8.4,8.6,9.0,8.2,8.8,8.2,8.6,8.0,8.6,9.2,8.0,8.6,25.4
Karate1 Premier League - Shanghai 2019,Female Kata R3-G1, 1 / 1,SHIMIZU KIYOU,JPN,Chatanyara Kushanku,8.6,9.0,8.4,9.0,8.8,8.4,9.4,8.8,9.2,8.6,9.0,9.2,8.2,9.2,26.58
Karate1 Premier League - Shanghai 2019,Female Kata R3-G2, 1 / 1,ONO MAHO,JPN,Anan Dai,8.4,7.8,7.8,7.6,8.0,8.2,8.4,8.4,7.8,8.0,7.4,8.0,8.0,8.0,24.0
Karate1 Premier League - Shanghai 2019,Female Kata R3-G2, 1 / 1,SHIMIZU NATSUKI,JPN,Anan,8.2,8.4,8.6,8.0,8.2,8.4,8.8,8.0,8.0,8.4,7.8,8.4,8.2,8.6,24.88
Karate1 Premier League - Shanghai 2019,Female Kata R3-G2, 1 / 1,LAU MO SHEUNG GRACE,HKG,Suparinpei,8.6,8.6,8.2,8.6,8.6,8.0,9.2,8.4,8.8,8.6,8.4,8.6,7.8,8.8,25.74
Karate1 Premier League - Shanghai 2019,Female Kata R3-G2, 1 / 1,SANCHEZ JAIME SANDRA,ESP,Papuren,8.8,8.8,9.0,8.8,9.2,9.0,9.8,8.8,8.6,9.2,8.8,9.2,8.8,9.8,26.8
Karate1 Premier League - Shanghai 2019,Female Kata R4 Bronze Medal Match 1, 1 / 1,SHIMIZU NATSUKI,JPN,Ohan,8.2,9.0,8.6,8.4,8.8,7.8,8.6,8.0,8.8,8.4,8.2,8.6,7.4,8.2,25.36
Karate1 Premier League - Shanghai 2019,Female Kata R4 Bronze Medal Match 1, 1 / 1,ONO HIKARU,JPN,Chatanyara Kushanku,8.0,9.2,8.8,8.6,9.0,8.2,9.2,7.8,9.0,8.8,8.0,8.8,8.0,8.8,26.16
Karate1 Premier League - Shanghai 2019,Female Kata R4 Bronze Medal Match 2, 1 / 1,KOKUMAI SAKURA,USA,Ohan Dai,8.4,9.0,8.2,8.8,8.8,8.2,8.2,8.2,9.4,8.4,9.0,8.4,8.0,8.0,25.28
Karate1 Premier League - Shanghai 2019,Female Kata R4 Bronze Medal Match 2, 1 / 1,LAU MO SHEUNG GRACE,HKG,Chatanyara Kushanku,8.2,8.6,8.6,8.6,9.2,8.6,8.6,8.0,8.4,8.2,8.8,8.6,8.6,8.4,25.68
Karate1 Premier League - Shanghai 2019,Female Kata R4 Gold Medal Match, 1 / 1,SHIMIZU KIYOU,JPN,Chibana No Kushanku,9.4,8.4,9.0,9.0,9.6,8.2,8.6,9.4,8.6,9.0,8.8,9.6,8.0,8.4,26.54
Karate1 Premier League - Shanghai 2019,Female Kata R4 Gold Medal Match, 1 / 1,SANCHEZ JAIME SANDRA,ESP,Chatanyara Kushanku,9.6,8.6,8.8,9.2,9.4,8.4,8.8,9.6,8.6,8.8,9.2,9.8,8.2,8.6,26.74
Karate1 Premier League - Shanghai 2019,Male Kata, 1 / 4,ALMOSAWI SAYED SALMAN,KUW,Gankaku,6.8,7.8,8.2,8.0,8.2,8.6,7.8,7.2,8.0,8.0,8.2,8.2,8.6,7.6,24.06
Karate1 Premier League - Shanghai 2019,Male Kata, 1 / 4,NISHIYAMA KAKERU,JPN,Anan Dai,7.4,8.6,8.4,8.6,8.0,8.4,8.0,7.6,8.4,8.2,8.2,7.8,8.4,8.2,24.74
Karate1 Premier League - Shanghai 2019,Male Kata, 1 / 4,LIM CHEE WEI,MAS,Chibana No Kushanku,6.8,7.2,8.2,7.2,7.6,8.0,7.8,6.8,6.8,8.2,7.8,7.2,7.8,7.6,22.6
Karate1 Premier League - Shanghai 2019,Male Kata, 1 / 4,HEYDAROV ROMAN,AZE,Gojushiho Dai,7.6,6.6,8.0,8.0,8.2,7.6,7.8,7.0,6.8,7.8,7.8,8.2,7.4,7.6,23.22
Karate1 Premier League - Shanghai 2019,Male Kata, 1 / 4,SHAWKY AHMED,EGY,Gojushiho Sho,8.0,8.8,8.4,7.4,8.4,7.6,7.8,7.6,8.6,8.4,7.8,7.8,7.6,7.8,23.96
Karate1 Premier League - Shanghai 2019,Male Kata, 1 / 4,MOTO KAZUMASA,JPN,Sansai,9.0,9.2,8.8,9.0,8.6,8.6,8.2,8.6,9.0,8.6,8.8,8.4,8.6,8.0,26.22
Karate1 Premier League - Shanghai 2019,Male Kata, 1 / 4,ARIMOTO KOJI,JPN,Sansai,7.6,8.0,8.4,8.2,8.2,8.2,8.0,7.8,7.8,8.4,8.2,8.4,8.2,8.2,24.46
Karate1 Premier League - Shanghai 2019,Male Kata, 1 / 4,MONTARELLO ENZO,FRA,Gankaku,7.6,7.4,8.4,7.4,8.2,7.6,8.2,7.2,7.0,8.0,7.8,7.8,7.8,8.4,23.4
Karate1 Premier League - Shanghai 2019,Male Kata, 1 / 4,TANG YU HIN,HKG,Chatanyara Kushanku,6.6,6.0,7.8,7.4,6.8,7.4,7.6,6.8,5.8,8.0,7.2,6.4,7.4,7.8,21.54
Karate1 Premier League - Shanghai 2019,Male Kata, 1 / 4,MARTINEZ JOSEPH,USA,Anan Dai,7.4,8.0,8.0,6.8,7.8,7.6,8.2,7.4,7.6,8.0,7.0,7.6,7.8,8.4,23.28
Karate1 Premier League - Shanghai 2019,Male Kata, 1 / 4,DU PLESSIS MICHAEL,RSA,Anan,7.4,6.0,7.8,6.8,7.4,7.4,7.8,7.2,6.2,7.8,7.2,6.8,7.4,7.8,22.08
Karate1 Premier League - Shanghai 2019,Male Kata, 1 / 4,SOFUOGLU ALI,TUR,Kanku Sho,8.8,9.4,8.4,8.4,8.6,8.6,8.4,8.8,9.2,8.6,8.4,8.4,8.6,8.4,25.6
Karate1 Premier League - Shanghai 2019,Male Kata, 2 / 4,WANG YI TA,TPE,Ohan Dai,8.2,7.6,7.8,7.0,7.8,7.4,7.8,8.6,7.8,8.0,7.0,7.6,7.8,8.0,23.32
Karate1 Premier League - Shanghai 2019,Male Kata, 2 / 4,FABIAN PETER,SVK,Papuren,7.4,7.4,7.6,8.2,7.8,7.2,7.6,7.8,7.6,7.6,8.0,7.8,7.2,7.4,22.72
Karate1 Premier League - Shanghai 2019,Male Kata, 2 / 4,KIKUCHI RYONOSUKE,JPN,Suparinpei,8.4,8.0,8.0,8.6,8.0,7.8,8.4,8.2,7.8,8.0,8.0,7.8,7.6,8.2,24.22
Karate1 Premier League - Shanghai 2019,Male Kata, 2 / 4,ABE SAKICHI,JPN,Suparinpei,8.4,8.2,8.2,8.8,8.2,8.0,8.0,8.4,8.0,8.4,8.4,8.4,7.6,7.4,24.66
Karate1 Premier League - Shanghai 2019,Male Kata, 2 / 4,ALASMARI MESFER,KSA,Unsu,7.2,7.2,7.6,6.0,7.6,7.0,6.8,7.4,7.2,7.6,5.6,7.2,7.0,6.6,21.4
Karate1 Premier League - Shanghai 2019,Male Kata, 2 / 4,BUSATO MATTIA,ITA,Gojushiho Dai,8.8,7.6,8.0,6.8,8.4,8.4,8.0,8.6,7.6,8.2,7.0,8.2,8.4,8.2,24.46
Karate1 Premier League - Shanghai 2019,Male Kata, 2 / 4,UEMURA TAKUYA,JPN,Anan Dai,8.4,7.4,7.6,7.6,7.8,8.6,8.6,8.6,7.6,7.8,7.0,7.6,8.2,8.8,23.74
Karate1 Premier League - Shanghai 2019,Male Kata, 2 / 4,STOWELL MASON,USA,Anan Dai,7.2,7.6,7.6,7.2,7.6,7.4,7.4,7.4,7.4,7.4,6.8,7.4,7.2,7.2,22.28
Karate1 Premier League - Shanghai 2019,Male Kata, 2 / 4,HUNG HO WAI HOWARD,HKG,Ohan,8.0,7.2,7.8,8.0,7.8,8.2,7.6,8.2,7.4,8.0,7.6,7.4,8.2,7.8,23.54
Karate1 Premier League - Shanghai 2019,Male Kata, 2 / 4,UJIHARA YUKI,SUI,Suparinpei,7.4,8.0,7.2,6.6,7.6,7.4,7.2,7.0,8.0,7.6,6.4,7.4,7.4,6.8,21.94
Karate1 Premier League - Shanghai 2019,Male Kata, 2 / 4,RZAEV MEHMAN,RUS,Gojushiho Sho,8.0,7.4,7.6,6.2,7.8,7.8,7.6,7.8,7.2,7.6,6.0,7.4,7.6,7.8,22.88
Karate1 Premier League - Shanghai 2019,Male Kata, 2 / 4,QUINTERO CAPDEVILA DAMIAN HUGO,ESP,Kururunfa,8.8,8.4,8.8,9.0,8.4,8.8,8.8,9.0,8.2,9.0,8.8,8.4,8.2,8.8,26.28
Karate1 Premier League - Shanghai 2019,Male Kata, 3 / 4,TOZAKI GAKUJI,USA,Anan,7.8,7.8,8.4,8.0,8.2,7.4,7.6,8.0,7.8,8.2,8.2,8.4,7.2,7.4,23.72
Karate1 Premier League - Shanghai 2019,Male Kata, 3 / 4,ALMOSAWI SAYED MOHAMMED,KUW,Gankaku,8.2,8.0,7.8,7.8,8.2,7.2,8.2,8.2,7.8,7.8,8.2,8.4,7.2,8.0,24.0
Karate1 Premier League - Shanghai 2019,Male Kata, 3 / 4,SHIMOMURA SEREN,JPN,Anan Dai,7.6,7.6,8.6,9.0,7.8,8.2,8.6,7.6,7.4,8.4,9.2,8.2,8.2,8.6,24.66
Karate1 Premier League - Shanghai 2019,Male Kata, 3 / 4,ENKAMP JESSE,FIN,Suparinpei,7.2,7.4,7.4,6.8,6.8,7.4,7.2,7.2,7.2,7.2,7.0,7.4,7.0,7.2,21.74
Karate1 Premier League - Shanghai 2019,Male Kata, 3 / 4,YUEN SHAUN,AUS,Anan Dai,7.4,6.8,7.6,8.0,7.6,7.2,7.2,7.4,6.6,7.4,7.8,7.8,7.0,7.0,22.08
Karate1 Premier League - Shanghai 2019,Male Kata, 3 / 4,DIAZ ANTONIO,VEN,Suparinpei,8.8,8.4,8.4,9.0,8.4,8.2,9.2,8.6,8.6,8.4,9.2,8.0,8.0,9.2,25.6
Karate1 Premier League - Shanghai 2019,Male Kata, 3 / 4,MOTO RYUJI,JPN,Gojushiho Sho,8.8,8.6,8.2,8.8,8.0,7.6,8.2,8.8,8.6,8.2,8.8,8.2,7.6,8.0,25.0
Karate1 Premier League - Shanghai 2019,Male Kata, 3 / 4,GALAN LOPEZ SERGIO,ESP,Chatanyara Kushanku,8.0,7.8,8.0,8.6,7.6,7.4,8.6,8.0,7.6,7.8,8.8,7.8,7.2,8.4,23.74
Karate1 Premier League - Shanghai 2019,Male Kata, 3 / 4,PARK HEEJUN,KOR,Suparinpei,6.6,7.4,7.6,8.0,8.4,7.8,8.4,6.6,7.4,7.6,8.2,8.4,7.6,8.6,23.4
Karate1 Premier League - Shanghai 2019,Male Kata, 3 / 4,ELHAKIMI ADNANE,MAR,Unsu,8.2,6.6,7.8,8.4,8.6,7.6,8.0,8.4,6.6,7.6,8.2,8.4,7.8,7.8,23.94
